"Customer ID","cohort_month","Country","Number of unique Invoice","recency","frequency","monetary","r_score","f_score","m_score"
17907.0,2010-03-01 00:00:00.000,United Kingdom,1,"640 days 00:17:00",13,291.76,1,1,2
13413.0,2010-01-01 00:00:00.000,United Kingdom,8,"639 days 00:33:00",45,345.80,1,3,2
15558.0,2010-03-01 00:00:00.000,United Kingdom,2,"638 days 21:20:00",26,143.33,1,2,1
12954.0,2010-03-01 00:00:00.000,United Kingdom,1,"638 days 02:34:00",10,162.45,1,1,1
12692.0,2010-03-01 00:00:00.000,France,1,"636 days 22:48:00",13,110.95,1,1,1
13724.0,2010-03-01 00:00:00.000,United Kingdom,1,"636 days 21:22:00",42,213.01,1,3,1
13688.0,2010-03-01 00:00:00.000,United Kingdom,1,"634 days 22:39:00",5,375.50,1,1,2
12495.0,2010-03-01 00:00:00.000,Sweden,2,"634 days 02:30:00",19,323.40,1,2,2
13543.0,2010-01-01 00:00:00.000,United Kingdom,2,"633 days 23:16:00",47,1439.61,1,3,4
18051.0,2009-12-01 00:00:00.000,United Kingdom,8,"633 days 22:52:00",58,2275.98,1,3,4
13530.0,2010-03-01 00:00:00.000,United Kingdom,1,"633 days 22:40:00",18,402.98,1,2,2
12366.0,2010-03-01 00:00:00.000,Cyprus,1,"633 days 02:22:00",3,500.24,1,1,2
14604.0,2010-03-01 00:00:00.000,United Kingdom,1,"632 days 23:50:00",23,143.86,1,2,1
17568.0,2010-03-01 00:00:00.000,United Kingdom,1,"632 days 20:05:00",65,382.79,1,3,2
17479.0,2010-03-01 00:00:00.000,United Kingdom,1,"632 days 03:24:00",18,389.26,1,2,2
13902.0,2009-12-01 00:00:00.000,Denmark,8,"631 days 23:41:00",67,30411.26,1,3,5
17933.0,2010-03-01 00:00:00.000,United Kingdom,1,"631 days 21:39:00",14,114.69,1,1,1
18131.0,2010-03-01 00:00:00.000,United Kingdom,1,"631 days 04:02:00",4,222.96,1,1,1
15496.0,2010-03-01 00:00:00.000,United Kingdom,1,"630 days 23:34:00",22,146.14,1,2,1
13128.0,2010-03-01 00:00:00.000,United Kingdom,1,"630 days 21:42:00",1,263.50,1,1,2
15760.0,2010-03-01 00:00:00.000,Norway,5,"630 days 00:57:00",5,-5795.87,1,1,1
17445.0,2010-03-01 00:00:00.000,United Kingdom,1,"630 days 00:23:00",1,-506.51,1,1,1
14939.0,2010-03-01 00:00:00.000,Channel Islands,1,"630 days 00:15:00",1,-934.66,1,1,1
16452.0,2010-01-01 00:00:00.000,United Kingdom,2,"630 days 00:11:00",18,332.17,1,2,2
16508.0,2010-03-01 00:00:00.000,United Kingdom,1,"629 days 23:09:00",45,248.80,1,3,1
16514.0,2010-03-01 00:00:00.000,United Kingdom,1,"629 days 23:02:00",1,-134.86,1,1,1
14832.0,2010-03-01 00:00:00.000,United Kingdom,3,"629 days 21:35:00",3,-274.63,1,1,1
17916.0,2009-12-01 00:00:00.000,United Kingdom,2,"628 days 00:24:00",19,43.87,1,2,1
17285.0,2010-02-01 00:00:00.000,United Kingdom,2,"627 days 23:12:00",49,428.34,1,3,2
17587.0,2010-03-01 00:00:00.000,United Kingdom,1,"627 days 22:34:00",43,181.66,1,3,1
16397.0,2010-03-01 00:00:00.000,United Kingdom,1,"627 days 21:14:00",11,127.88,1,1,1
12796.0,2010-03-01 00:00:00.000,Netherlands,1,"627 days 21:01:00",7,381.00,1,1,2
12368.0,2010-03-01 00:00:00.000,Cyprus,1,"627 days 20:54:00",18,917.70,1,2,3
16911.0,2010-02-01 00:00:00.000,United Kingdom,3,"626 days 20:53:00",37,251.35,1,2,1
14596.0,2010-03-01 00:00:00.000,United Kingdom,1,"626 days 00:37:00",57,229.47,1,3,1
16296.0,2009-12-01 00:00:00.000,United Kingdom,6,"625 days 23:39:00",83,1245.97,1,4,4
16970.0,2010-03-01 00:00:00.000,United Kingdom,1,"625 days 23:00:00",2,71.40,1,1,1
16578.0,2010-03-01 00:00:00.000,United Kingdom,1,"625 days 21:39:00",9,156.60,1,1,1
12918.0,2010-03-01 00:00:00.000,United Kingdom,3,"625 days 21:26:00",3,-10953.50,1,1,1
13445.0,2010-03-01 00:00:00.000,United Kingdom,1,"625 days 21:16:00",7,241.90,1,1,1
16994.0,2010-03-01 00:00:00.000,United Kingdom,1,"625 days 20:31:00",1,-779.32,1,1,1
13896.0,2010-03-01 00:00:00.000,United Kingdom,1,"625 days 03:55:00",21,388.55,1,2,2
16002.0,2010-03-01 00:00:00.000,United Kingdom,1,"624 days 23:42:00",42,169.21,1,3,1
16741.0,2010-03-01 00:00:00.000,United Kingdom,1,"624 days 21:35:00",11,173.06,1,1,1
17072.0,2010-03-01 00:00:00.000,United Kingdom,1,"624 days 20:17:00",22,282.05,1,2,2
12663.0,2010-02-01 00:00:00.000,Germany,3,"624 days 03:10:00",11,204.00,1,1,1
13459.0,2010-01-01 00:00:00.000,United Kingdom,2,"624 days 02:26:00",73,1160.41,1,3,3
15896.0,2010-03-01 00:00:00.000,United Kingdom,1,"624 days 00:27:00",1,-1899.67,1,1,1
13100.0,2010-03-01 00:00:00.000,United Kingdom,1,"624 days 00:22:00",1,-1598.67,1,1,1
16090.0,2010-03-01 00:00:00.000,United Kingdom,1,"623 days 23:45:00",20,205.91,1,2,1
13409.0,2010-03-01 00:00:00.000,United Kingdom,1,"623 days 21:26:00",1,-525.65,1,1,1
13401.0,2010-03-01 00:00:00.000,United Kingdom,1,"623 days 21:11:00",1,-1834.14,1,1,1
14313.0,2010-03-01 00:00:00.000,United Kingdom,1,"623 days 20:30:00",1,-302.31,1,1,1
15698.0,2010-03-01 00:00:00.000,United Kingdom,1,"623 days 19:12:00",2,46.20,1,1,1
14330.0,2010-03-01 00:00:00.000,United Kingdom,1,"623 days 03:40:00",13,200.63,1,1,1
18166.0,2010-03-01 00:00:00.000,United Kingdom,1,"623 days 00:24:00",10,175.50,1,1,1
14074.0,2010-03-01 00:00:00.000,United Kingdom,1,"622 days 22:55:00",6,219.40,1,1,1
18187.0,2010-03-01 00:00:00.000,United Kingdom,3,"622 days 22:25:00",54,682.19,1,3,3
15848.0,2010-03-01 00:00:00.000,United Kingdom,1,"621 days 01:56:00",35,139.94,1,2,1
13825.0,2009-12-01 00:00:00.000,United Kingdom,2,"621 days 01:48:00",40,255.59,1,3,1
13053.0,2010-03-01 00:00:00.000,United Kingdom,1,"621 days 01:22:00",17,127.65,1,2,1
14378.0,2010-03-01 00:00:00.000,United Kingdom,1,"621 days 00:28:00",9,131.25,1,1,1
14809.0,2010-03-01 00:00:00.000,United Kingdom,2,"620 days 21:06:00",18,686.76,1,2,3
16502.0,2010-03-01 00:00:00.000,United Kingdom,2,"619 days 23:06:00",43,266.50,1,3,2
12496.0,2010-03-01 00:00:00.000,Spain,2,"619 days 22:44:00",13,54.09,1,1,1
13412.0,2010-03-01 00:00:00.000,United Kingdom,1,"619 days 20:22:00",34,487.35,1,2,2
12861.0,2010-03-01 00:00:00.000,United Kingdom,1,"619 days 01:11:00",4,68.25,1,1,1
15575.0,2010-03-01 00:00:00.000,United Kingdom,1,"619 days",3,30.10,1,1,1
17586.0,2010-03-01 00:00:00.000,United Kingdom,1,"618 days 23:38:00",8,167.40,1,1,1
15742.0,2010-03-01 00:00:00.000,United Kingdom,1,"618 days 21:25:00",41,156.87,1,3,1
14928.0,2010-03-01 00:00:00.000,United Kingdom,2,"618 days 20:59:00",24,204.46,1,2,1
12533.0,2009-12-01 00:00:00.000,Germany,6,"618 days 02:26:00",90,1149.99,1,4,3
14706.0,2010-03-01 00:00:00.000,United Kingdom,1,"618 days 01:41:00",28,390.69,1,2,2
13179.0,2010-03-01 00:00:00.000,United Kingdom,1,"618 days 01:10:00",34,572.31,1,2,2
16845.0,2010-03-01 00:00:00.000,United Kingdom,1,"617 days 23:41:00",20,253.88,1,2,1
16704.0,2010-02-01 00:00:00.000,United Kingdom,2,"617 days 22:48:00",58,695.66,1,3,3
13219.0,2010-03-01 00:00:00.000,United Kingdom,1,"617 days 22:32:00",11,76.23,1,1,1
15029.0,2010-03-01 00:00:00.000,United Kingdom,2,"617 days 20:46:00",11,362.15,1,1,2
14200.0,2010-04-01 00:00:00.000,United Kingdom,1,"616 days 23:49:00",21,379.20,1,2,2
15997.0,2010-04-01 00:00:00.000,United Kingdom,1,"616 days 23:46:00",1,-23.40,1,1,1
17993.0,2010-04-01 00:00:00.000,United Kingdom,1,"616 days 22:27:00",64,235.19,1,3,1
17539.0,2009-12-01 00:00:00.000,United Kingdom,7,"616 days 21:05:00",152,1047.07,1,4,3
14694.0,2010-04-01 00:00:00.000,United Kingdom,1,"616 days 17:04:00",15,244.31,1,1,1
17477.0,2010-03-01 00:00:00.000,United Kingdom,5,"612 days 02:44:00",47,1079.00,1,3,3
15770.0,2010-04-01 00:00:00.000,United Kingdom,1,"612 days 01:03:00",18,321.45,1,2,2
13071.0,2010-04-01 00:00:00.000,United Kingdom,1,"611 days 23:13:00",12,129.22,1,1,1
14990.0,2009-12-01 00:00:00.000,United Kingdom,2,"611 days 22:56:00",43,305.42,1,3,2
16941.0,2010-04-01 00:00:00.000,United Kingdom,1,"611 days 01:37:00",2,33.00,1,1,1
12711.0,2010-02-01 00:00:00.000,Germany,2,"611 days 00:51:00",60,1339.05,1,3,4
15112.0,2010-04-01 00:00:00.000,United Kingdom,1,"610 days 22:33:00",7,209.40,1,1,1
13640.0,2010-04-01 00:00:00.000,United Kingdom,1,"610 days 21:17:00",4,405.00,1,1,2
15309.0,2009-12-01 00:00:00.000,United Kingdom,10,"610 days 01:39:00",61,715.53,1,3,3
15613.0,2010-04-01 00:00:00.000,United Kingdom,1,"609 days 23:59:00",27,433.72,1,2,2
14160.0,2010-01-01 00:00:00.000,United Kingdom,7,"609 days 22:20:00",107,8421.47,1,4,5
13163.0,2010-02-01 00:00:00.000,United Kingdom,2,"609 days 20:29:00",4,0.00,1,1,1
17529.0,2010-01-01 00:00:00.000,United Kingdom,2,"609 days 18:59:00",82,1240.25,1,4,4
13197.0,2010-04-01 00:00:00.000,United Kingdom,1,"609 days 03:36:00",19,373.01,1,2,2
18271.0,2009-12-01 00:00:00.000,United Kingdom,2,"609 days 03:24:00",21,680.85,1,2,3
16944.0,2010-04-01 00:00:00.000,United Kingdom,1,"609 days 01:47:00",7,101.36,1,1,1
12786.0,2010-04-01 00:00:00.000,Netherlands,1,"609 days 00:38:00",18,728.50,1,2,3
13180.0,2010-04-01 00:00:00.000,United Kingdom,1,"606 days 23:13:00",4,86.10,1,1,1
13852.0,2010-04-01 00:00:00.000,United Kingdom,2,"606 days 04:34:00",13,170.45,1,1,1
14791.0,2010-04-01 00:00:00.000,United Kingdom,1,"606 days 02:26:00",19,303.63,1,2,2
15546.0,2010-04-01 00:00:00.000,United Kingdom,3,"606 days 00:55:00",18,539.55,1,2,2
12671.0,2010-04-01 00:00:00.000,Germany,1,"605 days 20:20:00",45,2622.48,1,3,4
14914.0,2010-04-01 00:00:00.000,United Kingdom,1,"605 days 02:36:00",1,-5.85,1,1,1
14771.0,2009-12-01 00:00:00.000,United Kingdom,3,"605 days 02:16:00",50,579.92,1,3,2
14172.0,2010-03-01 00:00:00.000,United Kingdom,4,"604 days 23:24:00",55,389.97,1,3,2
12459.0,2010-04-01 00:00:00.000,Spain,1,"604 days 21:57:00",23,454.36,1,2,2
15982.0,2010-04-01 00:00:00.000,United Kingdom,1,"604 days 21:03:00",45,324.51,1,3,2
17039.0,2010-04-01 00:00:00.000,United Kingdom,1,"603 days 23:54:00",44,1954.99,1,3,4
15771.0,2010-01-01 00:00:00.000,United Kingdom,3,"603 days 22:54:00",28,1006.54,1,2,3
13661.0,2010-04-01 00:00:00.000,United Kingdom,1,"602 days 21:52:00",17,325.24,1,2,2
17013.0,2010-04-01 00:00:00.000,United Kingdom,2,"602 days 21:46:00",2,-3224.76,1,1,1
17452.0,2010-04-01 00:00:00.000,United Kingdom,1,"602 days 21:34:00",1,-227.28,1,1,1
13633.0,2010-04-01 00:00:00.000,United Kingdom,1,"602 days 21:23:00",1,-306.66,1,1,1
14380.0,2010-01-01 00:00:00.000,United Kingdom,2,"602 days 21:03:00",2,-99.73,1,1,1
16840.0,2010-01-01 00:00:00.000,United Kingdom,3,"602 days 21:02:00",10,126.71,1,1,1
12969.0,2010-04-01 00:00:00.000,United Kingdom,1,"602 days 02:00:00",5,122.45,1,1,1
15979.0,2010-04-01 00:00:00.000,United Kingdom,1,"602 days 01:15:00",22,329.22,1,2,2
17626.0,2010-04-01 00:00:00.000,United Kingdom,1,"602 days 00:35:00",18,254.00,1,2,1
17842.0,2010-04-01 00:00:00.000,United Kingdom,1,"601 days 22:27:00",18,430.69,1,2,2
13286.0,2010-04-01 00:00:00.000,United Kingdom,1,"599 days 21:15:00",49,734.91,1,3,3
14845.0,2010-04-01 00:00:00.000,United Kingdom,1,"599 days 02:31:00",1,150.00,1,1,1
17474.0,2010-04-01 00:00:00.000,United Kingdom,1,"599 days 02:07:00",6,1047.00,1,1,3
12742.0,2010-03-01 00:00:00.000,United Arab Emirates,2,"599 days 01:40:00",68,1185.02,1,3,3
15273.0,2010-04-01 00:00:00.000,United Kingdom,1,"599 days 01:19:00",1,228.96,1,1,1
15682.0,2010-01-01 00:00:00.000,United Kingdom,3,"598 days 21:20:00",26,316.99,1,2,2
16548.0,2010-04-01 00:00:00.000,United Kingdom,1,"598 days 20:35:00",6,30.15,1,1,1
12780.0,2010-04-01 00:00:00.000,Netherlands,1,"598 days 03:10:00",20,337.40,1,2,2
16151.0,2010-04-01 00:00:00.000,United Kingdom,1,"598 days 01:25:00",1,-4217.59,1,1,1
15354.0,2010-04-01 00:00:00.000,United Kingdom,7,"598 days 01:05:00",7,-94.80,1,1,1
17825.0,2009-12-01 00:00:00.000,United Kingdom,4,"598 days 00:49:00",28,731.96,1,2,3
14812.0,2010-04-01 00:00:00.000,United Kingdom,1,"598 days 00:37:00",37,185.80,1,2,1
12983.0,2010-04-01 00:00:00.000,United Kingdom,1,"597 days 23:52:00",30,490.08,1,2,2
18134.0,2010-01-01 00:00:00.000,United Kingdom,2,"597 days 22:48:00",28,445.00,1,2,2
15455.0,2010-04-01 00:00:00.000,United Kingdom,1,"597 days 00:07:00",2,38.25,1,1,1
17681.0,2009-12-01 00:00:00.000,United Kingdom,6,"596 days 19:28:00",15,529.60,1,1,2
13625.0,2010-04-01 00:00:00.000,United Kingdom,1,"596 days 02:00:00",21,301.26,1,2,2
13935.0,2010-02-01 00:00:00.000,United Kingdom,3,"596 days 01:29:00",80,6116.92,1,4,5
17622.0,2010-04-01 00:00:00.000,United Kingdom,3,"596 days 01:27:00",39,1125.17,1,3,3
14917.0,2010-04-01 00:00:00.000,United Kingdom,2,"596 days 01:22:00",29,1123.75,1,2,3
15176.0,2010-02-01 00:00:00.000,United Kingdom,2,"596 days 01:10:00",53,985.09,1,3,3
13698.0,2010-01-01 00:00:00.000,United Kingdom,2,"596 days 00:58:00",40,465.53,1,3,2
15849.0,2010-04-01 00:00:00.000,United Kingdom,1,"595 days 23:55:00",1,-5876.34,1,1,1
14556.0,2010-01-01 00:00:00.000,United Kingdom,3,"595 days 21:53:00",203,835.34,1,5,3
17729.0,2010-04-01 00:00:00.000,United Kingdom,1,"595 days 21:47:00",23,438.65,1,2,2
17240.0,2010-04-01 00:00:00.000,United Kingdom,1,"595 days 21:06:00",7,130.60,1,1,1
15231.0,2010-03-01 00:00:00.000,United Kingdom,2,"595 days 18:38:00",17,228.36,1,2,1
17057.0,2010-04-01 00:00:00.000,United Kingdom,1,"595 days 17:29:00",50,294.74,1,3,2
15474.0,2010-04-01 00:00:00.000,United Kingdom,1,"595 days 01:36:00",20,163.10,1,2,1
16028.0,2010-04-01 00:00:00.000,United Kingdom,1,"595 days 01:05:00",5,82.20,1,1,1
15548.0,2010-04-01 00:00:00.000,United Kingdom,1,"595 days 00:30:00",23,158.09,1,2,1
16585.0,2010-01-01 00:00:00.000,United Kingdom,2,"593 days 02:16:00",18,341.59,1,2,2
16068.0,2010-04-01 00:00:00.000,United Kingdom,1,"593 days 00:58:00",39,122.93,1,3,1
18091.0,2010-04-01 00:00:00.000,United Kingdom,1,"592 days 23:32:00",25,360.85,1,2,2
13609.0,2010-04-01 00:00:00.000,United Kingdom,1,"592 days 23:24:00",7,167.35,1,1,1
14677.0,2010-04-01 00:00:00.000,United Kingdom,1,"592 days 03:02:00",14,184.91,1,1,1
17093.0,2010-04-01 00:00:00.000,United Kingdom,1,"592 days 02:28:00",13,235.88,1,1,1
14743.0,2010-04-01 00:00:00.000,United Kingdom,1,"592 days 02:24:00",3,50.48,1,1,1
14999.0,2010-04-01 00:00:00.000,United Kingdom,1,"592 days 02:03:00",9,129.48,1,1,1
17959.0,2010-04-01 00:00:00.000,United Kingdom,1,"591 days 22:38:00",2,140.75,1,1,1
17185.0,2010-04-01 00:00:00.000,United Kingdom,3,"591 days 00:35:00",44,229.46,1,3,1
16749.0,2009-12-01 00:00:00.000,United Kingdom,2,"590 days 23:44:00",77,4387.08,1,4,5
12392.0,2010-04-01 00:00:00.000,Australia,1,"590 days 22:46:00",7,234.75,1,1,1
16408.0,2010-04-01 00:00:00.000,United Kingdom,1,"590 days 22:42:00",45,231.93,1,3,1
16267.0,2010-04-01 00:00:00.000,United Kingdom,1,"590 days 22:40:00",7,186.66,1,1,1
15586.0,2010-01-01 00:00:00.000,United Kingdom,4,"590 days 19:43:00",39,1128.66,1,3,3
14471.0,2009-12-01 00:00:00.000,United Kingdom,2,"590 days 19:38:00",41,400.95,1,3,2
13775.0,2010-04-01 00:00:00.000,United Kingdom,1,"590 days 00:35:00",63,1049.66,1,3,3
14724.0,2010-04-01 00:00:00.000,United Kingdom,1,"589 days 23:24:00",43,345.25,1,3,2
17605.0,2010-04-01 00:00:00.000,United Kingdom,1,"589 days 22:05:00",13,160.75,1,1,1
12698.0,2010-04-01 00:00:00.000,Germany,1,"589 days 20:59:00",16,339.75,1,1,2
15954.0,2010-04-01 00:00:00.000,United Kingdom,1,"588 days 23:15:00",20,190.75,1,2,1
14650.0,2010-04-01 00:00:00.000,United Kingdom,1,"588 days 16:23:00",4,62.50,1,1,1
14773.0,2010-04-01 00:00:00.000,United Kingdom,2,"588 days 02:20:00",11,125.70,1,1,1
15818.0,2010-04-01 00:00:00.000,United Kingdom,1,"587 days 23:52:00",11,340.50,1,1,2
14683.0,2010-04-01 00:00:00.000,United Kingdom,1,"587 days 19:32:00",21,146.56,1,2,1
16651.0,2010-05-01 00:00:00.000,United Kingdom,1,"586 days 01:04:00",6,136.20,1,1,1
17565.0,2010-05-01 00:00:00.000,United Kingdom,1,"586 days 00:56:00",30,131.83,1,2,1
15229.0,2010-05-01 00:00:00.000,United Kingdom,1,"585 days 23:00:00",9,160.50,1,1,1
13042.0,2009-12-01 00:00:00.000,United Kingdom,4,"583 days 23:40:00",200,1522.79,1,5,4
13039.0,2009-12-01 00:00:00.000,United Kingdom,4,"583 days 20:05:00",55,1010.73,1,3,3
13393.0,2009-12-01 00:00:00.000,United Kingdom,6,"583 days 03:16:00",73,1105.85,1,3,3
13287.0,2010-01-01 00:00:00.000,United Kingdom,7,"582 days 23:40:00",74,519.67,1,3,2
18028.0,2010-05-01 00:00:00.000,United Kingdom,1,"582 days 23:22:00",4,192.05,1,1,1
18111.0,2010-04-01 00:00:00.000,United Kingdom,2,"582 days 23:20:00",30,398.90,1,2,2
16543.0,2010-04-01 00:00:00.000,United Kingdom,2,"582 days 23:16:00",20,277.81,1,2,2
15868.0,2010-05-01 00:00:00.000,United Kingdom,1,"582 days 22:39:00",4,94.53,1,1,1
15591.0,2010-02-01 00:00:00.000,United Kingdom,3,"582 days 03:27:00",7,217.90,1,1,1
17199.0,2010-05-01 00:00:00.000,United Kingdom,1,"581 days 22:57:00",9,145.12,1,1,1
13143.0,2010-05-01 00:00:00.000,United Kingdom,2,"581 days 20:16:00",24,399.20,1,2,2
13342.0,2010-05-01 00:00:00.000,United Kingdom,1,"581 days 20:06:00",2,-14.10,1,1,1
14826.0,2010-01-01 00:00:00.000,United Kingdom,2,"581 days 03:50:00",10,385.20,1,1,2
17225.0,2010-05-01 00:00:00.000,United Kingdom,1,"581 days 01:12:00",5,131.15,1,1,1
17798.0,2010-05-01 00:00:00.000,United Kingdom,1,"581 days 01:08:00",49,183.09,1,3,1
14814.0,2010-05-01 00:00:00.000,United Kingdom,1,"580 days 22:40:00",32,160.46,1,2,1
18254.0,2010-05-01 00:00:00.000,United Kingdom,1,"580 days 22:13:00",16,267.90,1,2,2
17028.0,2009-12-01 00:00:00.000,United Kingdom,3,"580 days 21:17:00",95,1593.83,1,4,4
13007.0,2010-05-01 00:00:00.000,United Kingdom,1,"579 days 02:12:00",11,175.25,1,1,1
13051.0,2010-03-01 00:00:00.000,United Kingdom,2,"578 days 03:36:00",4,155.80,1,1,1
14941.0,2010-05-01 00:00:00.000,United Kingdom,1,"578 days 01:20:00",7,182.10,1,1,1
14361.0,2010-05-01 00:00:00.000,United Kingdom,1,"578 days 00:21:00",14,214.71,1,1,1
13407.0,2010-02-01 00:00:00.000,United Kingdom,6,"578 days 00:09:00",92,2111.89,1,4,4
17563.0,2010-04-01 00:00:00.000,United Kingdom,5,"577 days 21:55:00",35,309.28,1,2,2
14588.0,2010-05-01 00:00:00.000,United Kingdom,1,"577 days 21:42:00",16,135.39,1,1,1
18275.0,2009-12-01 00:00:00.000,United Kingdom,2,"577 days 21:04:00",19,741.85,1,2,3
17077.0,2010-05-01 00:00:00.000,United Kingdom,1,"577 days 20:14:00",1,306.00,1,1,2
13943.0,2010-05-01 00:00:00.000,United Kingdom,1,"577 days 01:20:00",15,246.54,1,1,1
16487.0,2010-02-01 00:00:00.000,United Kingdom,2,"576 days 23:12:00",35,209.40,1,2,1
13222.0,2010-05-01 00:00:00.000,United Kingdom,1,"576 days 22:56:00",1,88.50,1,1,1
14391.0,2010-05-01 00:00:00.000,United Kingdom,1,"576 days 03:08:00",14,135.60,1,1,1
12905.0,2010-01-01 00:00:00.000,United Kingdom,3,"576 days 02:45:00",55,1011.82,1,3,3
13834.0,2009-12-01 00:00:00.000,United Kingdom,3,"576 days 02:23:00",21,247.89,1,2,1
17016.0,2010-05-01 00:00:00.000,United Kingdom,1,"576 days 00:18:00",41,552.40,1,3,2
14685.0,2009-12-01 00:00:00.000,United Kingdom,13,"575 days 23:42:00",204,4324.31,1,5,5
17484.0,2010-03-01 00:00:00.000,United Kingdom,2,"575 days 21:09:00",14,209.57,1,1,1
15470.0,2010-05-01 00:00:00.000,United Kingdom,1,"575 days 03:15:00",4,63.42,1,1,1
16088.0,2010-04-01 00:00:00.000,United Kingdom,2,"575 days 02:34:00",6,1437.43,1,1,4
12549.0,2010-01-01 00:00:00.000,USA,6,"575 days 00:45:00",49,1575.68,1,3,4
12894.0,2010-05-01 00:00:00.000,United Kingdom,1,"574 days 22:03:00",21,157.35,1,2,1
13830.0,2010-05-01 00:00:00.000,United Kingdom,2,"573 days 23:34:00",13,135.95,1,1,1
13400.0,2010-05-01 00:00:00.000,United Kingdom,2,"573 days 23:25:00",24,300.93,1,2,2
14831.0,2009-12-01 00:00:00.000,United Kingdom,7,"573 days 22:27:00",90,1623.97,1,4,4
16077.0,2010-03-01 00:00:00.000,United Kingdom,2,"573 days 20:12:00",9,600.00,1,1,3
16922.0,2010-05-01 00:00:00.000,United Kingdom,1,"572 days 01:26:00",122,611.08,1,4,3
16507.0,2010-05-01 00:00:00.000,United Kingdom,1,"571 days 23:54:00",43,152.76,1,3,1
14982.0,2010-05-01 00:00:00.000,United Kingdom,1,"571 days 20:58:00",39,237.78,1,3,1
13432.0,2010-04-01 00:00:00.000,United Kingdom,2,"570 days 23:32:00",111,439.10,1,4,2
18157.0,2010-05-01 00:00:00.000,United Kingdom,1,"570 days 22:41:00",26,215.35,1,2,1
14678.0,2010-05-01 00:00:00.000,United Kingdom,2,"570 days 22:23:00",25,386.44,1,2,2
14017.0,2010-05-01 00:00:00.000,United Kingdom,1,"570 days 21:58:00",14,229.75,1,1,1
13905.0,2009-12-01 00:00:00.000,United Kingdom,3,"570 days 19:46:00",15,244.45,1,1,1
15391.0,2010-05-01 00:00:00.000,United Kingdom,2,"570 days 00:39:00",13,282.92,1,1,2
15282.0,2010-05-01 00:00:00.000,United Kingdom,1,"569 days 20:23:00",27,348.59,1,2,2
14325.0,2010-05-01 00:00:00.000,United Kingdom,1,"569 days 03:30:00",18,245.48,1,2,1
13164.0,2010-02-01 00:00:00.000,United Kingdom,3,"568 days 22:58:00",12,297.46,1,1,2
17184.0,2009-12-01 00:00:00.000,United Kingdom,2,"568 days 22:26:00",14,198.41,1,1,1
16564.0,2010-05-01 00:00:00.000,United Kingdom,1,"568 days 22:09:00",5,87.80,1,1,1
16664.0,2010-05-01 00:00:00.000,United Kingdom,1,"568 days 19:39:00",8,109.20,1,1,1
16615.0,2010-03-01 00:00:00.000,United Kingdom,2,"568 days 03:26:00",20,264.50,1,2,2
13616.0,2010-01-01 00:00:00.000,United Kingdom,2,"567 days 23:51:00",37,288.10,1,2,2
15559.0,2010-05-01 00:00:00.000,United Kingdom,1,"567 days 22:44:00",62,1109.40,1,3,3
14464.0,2010-03-01 00:00:00.000,United Kingdom,2,"567 days 18:50:00",4,111.00,1,1,1
18208.0,2010-05-01 00:00:00.000,United Kingdom,1,"565 days 00:56:00",17,360.08,1,2,2
14010.0,2010-05-01 00:00:00.000,United Kingdom,3,"564 days 23:50:00",28,288.10,1,2,2
16831.0,2010-05-01 00:00:00.000,United Kingdom,1,"564 days 03:42:00",6,91.80,1,1,1
14394.0,2010-05-01 00:00:00.000,United Kingdom,1,"564 days 02:07:00",6,93.80,1,1,1
18052.0,2010-05-01 00:00:00.000,United Kingdom,1,"564 days 01:39:00",16,10877.18,1,1,5
15086.0,2010-03-01 00:00:00.000,United Kingdom,2,"564 days 00:23:00",11,218.53,1,1,1
18000.0,2010-05-01 00:00:00.000,United Kingdom,1,"563 days 19:16:00",6,124.25,1,1,1
12773.0,2010-05-01 00:00:00.000,Portugal,2,"563 days 19:11:00",12,0.00,1,1,1
13768.0,2009-12-01 00:00:00.000,United Kingdom,8,"563 days 02:31:00",43,758.07,1,3,3
14993.0,2010-05-01 00:00:00.000,United Kingdom,1,"563 days 00:03:00",10,36.13,1,1,1
15217.0,2010-05-01 00:00:00.000,United Kingdom,1,"562 days 22:59:00",28,426.24,1,2,2
16328.0,2010-05-01 00:00:00.000,United Kingdom,1,"562 days 22:48:00",16,310.83,1,1,2
16844.0,2010-05-01 00:00:00.000,United Kingdom,2,"562 days 02:21:00",32,614.34,1,2,3
17074.0,2010-05-01 00:00:00.000,United Kingdom,1,"562 days 00:46:00",4,203.05,1,1,1
16067.0,2010-02-01 00:00:00.000,United Kingdom,6,"562 days 00:17:00",82,3026.19,1,4,5
16046.0,2010-05-01 00:00:00.000,United Kingdom,1,"561 days 23:32:00",22,235.78,1,2,1
15278.0,2010-02-01 00:00:00.000,United Kingdom,4,"561 days 02:47:00",29,496.16,1,2,2
15340.0,2010-05-01 00:00:00.000,United Kingdom,1,"561 days 02:23:00",7,105.50,1,1,1
15878.0,2009-12-01 00:00:00.000,United Kingdom,2,"561 days 00:33:00",51,330.77,1,3,2
16695.0,2010-05-01 00:00:00.000,United Kingdom,2,"561 days 00:14:00",36,193.15,1,2,1
18163.0,2010-05-01 00:00:00.000,United Kingdom,2,"560 days 04:54:00",38,639.34,1,3,3
17583.0,2010-05-01 00:00:00.000,United Kingdom,1,"559 days 22:26:00",7,135.95,1,1,1
16035.0,2010-05-01 00:00:00.000,United Kingdom,1,"559 days 21:41:00",21,217.73,1,2,1
