"Customer ID","cohort_month","Revenue For the Client","Country","Number of unique Invoice","r_score","f_score","m_score"
15112.0,2010-04-01 00:00:00.000,209.40,United Kingdom,1,1,1,1
13640.0,2010-04-01 00:00:00.000,405.00,United Kingdom,1,1,1,2
15309.0,2009-12-01 00:00:00.000,715.53,United Kingdom,10,1,3,3
15613.0,2010-04-01 00:00:00.000,433.72,United Kingdom,1,1,2,2
14160.0,2010-01-01 00:00:00.000,8421.47,United Kingdom,7,1,4,5
13163.0,2010-02-01 00:00:00.000,0.00,United Kingdom,2,1,1,1
17529.0,2010-01-01 00:00:00.000,1240.25,United Kingdom,2,1,4,4
13197.0,2010-04-01 00:00:00.000,373.01,United Kingdom,1,1,2,2
18271.0,2009-12-01 00:00:00.000,680.85,United Kingdom,2,1,2,3
16944.0,2010-04-01 00:00:00.000,101.36,United Kingdom,1,1,1,1
12786.0,2010-04-01 00:00:00.000,728.50,Netherlands,1,1,2,3
13180.0,2010-04-01 00:00:00.000,86.10,United Kingdom,1,1,1,1
13852.0,2010-04-01 00:00:00.000,170.45,United Kingdom,2,1,1,1
14791.0,2010-04-01 00:00:00.000,303.63,United Kingdom,1,1,2,2
15546.0,2010-04-01 00:00:00.000,539.55,United Kingdom,3,1,2,2
12671.0,2010-04-01 00:00:00.000,2622.48,Germany,1,1,3,4
14914.0,2010-04-01 00:00:00.000,-5.85,United Kingdom,1,1,1,1
14771.0,2009-12-01 00:00:00.000,579.92,United Kingdom,3,1,3,2
14172.0,2010-03-01 00:00:00.000,389.97,United Kingdom,4,1,3,2
12459.0,2010-04-01 00:00:00.000,454.36,Spain,1,1,2,2
15982.0,2010-04-01 00:00:00.000,324.51,United Kingdom,1,1,3,2
17039.0,2010-04-01 00:00:00.000,1954.99,United Kingdom,1,1,3,4
15771.0,2010-01-01 00:00:00.000,1006.54,United Kingdom,3,1,2,3
13661.0,2010-04-01 00:00:00.000,325.24,United Kingdom,1,1,2,2
17013.0,2010-04-01 00:00:00.000,-3224.76,United Kingdom,2,1,1,1
17452.0,2010-04-01 00:00:00.000,-227.28,United Kingdom,1,1,1,1
13633.0,2010-04-01 00:00:00.000,-306.66,United Kingdom,1,1,1,1
14380.0,2010-01-01 00:00:00.000,-99.73,United Kingdom,2,1,1,1
16840.0,2010-01-01 00:00:00.000,126.71,United Kingdom,3,1,1,1
12969.0,2010-04-01 00:00:00.000,122.45,United Kingdom,1,1,1,1
15979.0,2010-04-01 00:00:00.000,329.22,United Kingdom,1,1,2,2
17626.0,2010-04-01 00:00:00.000,254.00,United Kingdom,1,1,2,1
17842.0,2010-04-01 00:00:00.000,430.69,United Kingdom,1,1,2,2
13286.0,2010-04-01 00:00:00.000,734.91,United Kingdom,1,1,3,3
14845.0,2010-04-01 00:00:00.000,150.00,United Kingdom,1,1,1,1
17474.0,2010-04-01 00:00:00.000,1047.00,United Kingdom,1,1,1,3
12742.0,2010-03-01 00:00:00.000,1185.02,United Arab Emirates,2,1,3,3
15273.0,2010-04-01 00:00:00.000,228.96,United Kingdom,1,1,1,1
15682.0,2010-01-01 00:00:00.000,316.99,United Kingdom,3,1,2,2
16548.0,2010-04-01 00:00:00.000,30.15,United Kingdom,1,1,1,1
12780.0,2010-04-01 00:00:00.000,337.40,Netherlands,1,1,2,2
16151.0,2010-04-01 00:00:00.000,-4217.59,United Kingdom,1,1,1,1
15354.0,2010-04-01 00:00:00.000,-94.80,United Kingdom,7,1,1,1
17825.0,2009-12-01 00:00:00.000,731.96,United Kingdom,4,1,2,3
14812.0,2010-04-01 00:00:00.000,185.80,United Kingdom,1,1,2,1
12983.0,2010-04-01 00:00:00.000,490.08,United Kingdom,1,1,2,2
18134.0,2010-01-01 00:00:00.000,445.00,United Kingdom,2,1,2,2
15455.0,2010-04-01 00:00:00.000,38.25,United Kingdom,1,1,1,1
17681.0,2009-12-01 00:00:00.000,529.60,United Kingdom,6,1,1,2
13625.0,2010-04-01 00:00:00.000,301.26,United Kingdom,1,1,2,2
13935.0,2010-02-01 00:00:00.000,6116.92,United Kingdom,3,1,4,5
17622.0,2010-04-01 00:00:00.000,1125.17,United Kingdom,3,1,3,3
14917.0,2010-04-01 00:00:00.000,1123.75,United Kingdom,2,1,2,3
15176.0,2010-02-01 00:00:00.000,985.09,United Kingdom,2,1,3,3
13698.0,2010-01-01 00:00:00.000,465.53,United Kingdom,2,1,3,2
15849.0,2010-04-01 00:00:00.000,-5876.34,United Kingdom,1,1,1,1
14556.0,2010-01-01 00:00:00.000,835.34,United Kingdom,3,1,5,3
17729.0,2010-04-01 00:00:00.000,438.65,United Kingdom,1,1,2,2
17240.0,2010-04-01 00:00:00.000,130.60,United Kingdom,1,1,1,1
15231.0,2010-03-01 00:00:00.000,228.36,United Kingdom,2,1,2,1
17057.0,2010-04-01 00:00:00.000,294.74,United Kingdom,1,1,3,2
15474.0,2010-04-01 00:00:00.000,163.10,United Kingdom,1,1,2,1
16028.0,2010-04-01 00:00:00.000,82.20,United Kingdom,1,1,1,1
15548.0,2010-04-01 00:00:00.000,158.09,United Kingdom,1,1,2,1
16585.0,2010-01-01 00:00:00.000,341.59,United Kingdom,2,1,2,2
16068.0,2010-04-01 00:00:00.000,122.93,United Kingdom,1,1,3,1
18091.0,2010-04-01 00:00:00.000,360.85,United Kingdom,1,1,2,2
13609.0,2010-04-01 00:00:00.000,167.35,United Kingdom,1,1,1,1
14677.0,2010-04-01 00:00:00.000,184.91,United Kingdom,1,1,1,1
17093.0,2010-04-01 00:00:00.000,235.88,United Kingdom,1,1,1,1
14743.0,2010-04-01 00:00:00.000,50.48,United Kingdom,1,1,1,1
14999.0,2010-04-01 00:00:00.000,129.48,United Kingdom,1,1,1,1
17959.0,2010-04-01 00:00:00.000,140.75,United Kingdom,1,1,1,1
17185.0,2010-04-01 00:00:00.000,229.46,United Kingdom,3,1,3,1
16749.0,2009-12-01 00:00:00.000,4387.08,United Kingdom,2,1,4,5
12392.0,2010-04-01 00:00:00.000,234.75,Australia,1,1,1,1
16408.0,2010-04-01 00:00:00.000,231.93,United Kingdom,1,1,3,1
16267.0,2010-04-01 00:00:00.000,186.66,United Kingdom,1,1,1,1
15586.0,2010-01-01 00:00:00.000,1128.66,United Kingdom,4,1,3,3
14471.0,2009-12-01 00:00:00.000,400.95,United Kingdom,2,1,3,2
13775.0,2010-04-01 00:00:00.000,1049.66,United Kingdom,1,1,3,3
14724.0,2010-04-01 00:00:00.000,345.25,United Kingdom,1,1,3,2
17605.0,2010-04-01 00:00:00.000,160.75,United Kingdom,1,1,1,1
12698.0,2010-04-01 00:00:00.000,339.75,Germany,1,1,1,2
15954.0,2010-04-01 00:00:00.000,190.75,United Kingdom,1,1,2,1
14650.0,2010-04-01 00:00:00.000,62.50,United Kingdom,1,1,1,1
14773.0,2010-04-01 00:00:00.000,125.70,United Kingdom,2,1,1,1
15818.0,2010-04-01 00:00:00.000,340.50,United Kingdom,1,1,1,2
14683.0,2010-04-01 00:00:00.000,146.56,United Kingdom,1,1,2,1
16651.0,2010-05-01 00:00:00.000,136.20,United Kingdom,1,1,1,1
17565.0,2010-05-01 00:00:00.000,131.83,United Kingdom,1,1,2,1
15229.0,2010-05-01 00:00:00.000,160.50,United Kingdom,1,1,1,1
13042.0,2009-12-01 00:00:00.000,1522.79,United Kingdom,4,1,5,4
13039.0,2009-12-01 00:00:00.000,1010.73,United Kingdom,4,1,3,3
13393.0,2009-12-01 00:00:00.000,1105.85,United Kingdom,6,1,3,3
13287.0,2010-01-01 00:00:00.000,519.67,United Kingdom,7,1,3,2
18028.0,2010-05-01 00:00:00.000,192.05,United Kingdom,1,1,1,1
18111.0,2010-04-01 00:00:00.000,398.90,United Kingdom,2,1,2,2
16543.0,2010-04-01 00:00:00.000,277.81,United Kingdom,2,1,2,2
15868.0,2010-05-01 00:00:00.000,94.53,United Kingdom,1,1,1,1
15591.0,2010-02-01 00:00:00.000,217.90,United Kingdom,3,1,1,1
17199.0,2010-05-01 00:00:00.000,145.12,United Kingdom,1,1,1,1
13143.0,2010-05-01 00:00:00.000,399.20,United Kingdom,2,1,2,2
13342.0,2010-05-01 00:00:00.000,-14.10,United Kingdom,1,1,1,1
14826.0,2010-01-01 00:00:00.000,385.20,United Kingdom,2,1,1,2
17225.0,2010-05-01 00:00:00.000,131.15,United Kingdom,1,1,1,1
17798.0,2010-05-01 00:00:00.000,183.09,United Kingdom,1,1,3,1
14814.0,2010-05-01 00:00:00.000,160.46,United Kingdom,1,1,2,1
18254.0,2010-05-01 00:00:00.000,267.90,United Kingdom,1,1,2,2
17028.0,2009-12-01 00:00:00.000,1593.83,United Kingdom,3,1,4,4
13007.0,2010-05-01 00:00:00.000,175.25,United Kingdom,1,1,1,1
13051.0,2010-03-01 00:00:00.000,155.80,United Kingdom,2,1,1,1
14941.0,2010-05-01 00:00:00.000,182.10,United Kingdom,1,1,1,1
14361.0,2010-05-01 00:00:00.000,214.71,United Kingdom,1,1,1,1
13407.0,2010-02-01 00:00:00.000,2111.89,United Kingdom,6,1,4,4
17563.0,2010-04-01 00:00:00.000,309.28,United Kingdom,5,1,2,2
14588.0,2010-05-01 00:00:00.000,135.39,United Kingdom,1,1,1,1
18275.0,2009-12-01 00:00:00.000,741.85,United Kingdom,2,1,2,3
17077.0,2010-05-01 00:00:00.000,306.00,United Kingdom,1,1,1,2
13943.0,2010-05-01 00:00:00.000,246.54,United Kingdom,1,1,1,1
16487.0,2010-02-01 00:00:00.000,209.40,United Kingdom,2,1,2,1
13222.0,2010-05-01 00:00:00.000,88.50,United Kingdom,1,1,1,1
14391.0,2010-05-01 00:00:00.000,135.60,United Kingdom,1,1,1,1
12905.0,2010-01-01 00:00:00.000,1011.82,United Kingdom,3,1,3,3
13834.0,2009-12-01 00:00:00.000,247.89,United Kingdom,3,1,2,1
17016.0,2010-05-01 00:00:00.000,552.40,United Kingdom,1,1,3,2
14685.0,2009-12-01 00:00:00.000,4324.31,United Kingdom,13,1,5,5
17484.0,2010-03-01 00:00:00.000,209.57,United Kingdom,2,1,1,1
15470.0,2010-05-01 00:00:00.000,63.42,United Kingdom,1,1,1,1
16088.0,2010-04-01 00:00:00.000,1437.43,United Kingdom,2,1,1,4
12549.0,2010-01-01 00:00:00.000,1575.68,USA,6,1,3,4
12894.0,2010-05-01 00:00:00.000,157.35,United Kingdom,1,1,2,1
13830.0,2010-05-01 00:00:00.000,135.95,United Kingdom,2,1,1,1
13400.0,2010-05-01 00:00:00.000,300.93,United Kingdom,2,1,2,2
14831.0,2009-12-01 00:00:00.000,1623.97,United Kingdom,7,1,4,4
16077.0,2010-03-01 00:00:00.000,600.00,United Kingdom,2,1,1,3
16922.0,2010-05-01 00:00:00.000,611.08,United Kingdom,1,1,4,3
16507.0,2010-05-01 00:00:00.000,152.76,United Kingdom,1,1,3,1
14982.0,2010-05-01 00:00:00.000,237.78,United Kingdom,1,1,3,1
13432.0,2010-04-01 00:00:00.000,439.10,United Kingdom,2,1,4,2
18157.0,2010-05-01 00:00:00.000,215.35,United Kingdom,1,1,2,1
14678.0,2010-05-01 00:00:00.000,386.44,United Kingdom,2,1,2,2
14017.0,2010-05-01 00:00:00.000,229.75,United Kingdom,1,1,1,1
13905.0,2009-12-01 00:00:00.000,244.45,United Kingdom,3,1,1,1
15391.0,2010-05-01 00:00:00.000,282.92,United Kingdom,2,1,1,2
15282.0,2010-05-01 00:00:00.000,348.59,United Kingdom,1,1,2,2
14325.0,2010-05-01 00:00:00.000,245.48,United Kingdom,1,1,2,1
13164.0,2010-02-01 00:00:00.000,297.46,United Kingdom,3,1,1,2
17184.0,2009-12-01 00:00:00.000,198.41,United Kingdom,2,1,1,1
16564.0,2010-05-01 00:00:00.000,87.80,United Kingdom,1,1,1,1
16664.0,2010-05-01 00:00:00.000,109.20,United Kingdom,1,1,1,1
16615.0,2010-03-01 00:00:00.000,264.50,United Kingdom,2,1,2,2
13616.0,2010-01-01 00:00:00.000,288.10,United Kingdom,2,1,2,2
15559.0,2010-05-01 00:00:00.000,1109.40,United Kingdom,1,1,3,3
14464.0,2010-03-01 00:00:00.000,111.00,United Kingdom,2,1,1,1
18208.0,2010-05-01 00:00:00.000,360.08,United Kingdom,1,1,2,2
14010.0,2010-05-01 00:00:00.000,288.10,United Kingdom,3,1,2,2
16831.0,2010-05-01 00:00:00.000,91.80,United Kingdom,1,1,1,1
14394.0,2010-05-01 00:00:00.000,93.80,United Kingdom,1,1,1,1
18052.0,2010-05-01 00:00:00.000,10877.18,United Kingdom,1,1,1,5
15086.0,2010-03-01 00:00:00.000,218.53,United Kingdom,2,1,1,1
18000.0,2010-05-01 00:00:00.000,124.25,United Kingdom,1,1,1,1
12773.0,2010-05-01 00:00:00.000,0.00,Portugal,2,1,1,1
13768.0,2009-12-01 00:00:00.000,758.07,United Kingdom,8,1,3,3
14993.0,2010-05-01 00:00:00.000,36.13,United Kingdom,1,1,1,1
15217.0,2010-05-01 00:00:00.000,426.24,United Kingdom,1,1,2,2
16328.0,2010-05-01 00:00:00.000,310.83,United Kingdom,1,1,1,2
16844.0,2010-05-01 00:00:00.000,614.34,United Kingdom,2,1,2,3
17074.0,2010-05-01 00:00:00.000,203.05,United Kingdom,1,1,1,1
16067.0,2010-02-01 00:00:00.000,3026.19,United Kingdom,6,1,4,5
16046.0,2010-05-01 00:00:00.000,235.78,United Kingdom,1,1,2,1
15278.0,2010-02-01 00:00:00.000,496.16,United Kingdom,4,1,2,2
15340.0,2010-05-01 00:00:00.000,105.50,United Kingdom,1,1,1,1
15878.0,2009-12-01 00:00:00.000,330.77,United Kingdom,2,1,3,2
16695.0,2010-05-01 00:00:00.000,193.15,United Kingdom,2,1,2,1
18163.0,2010-05-01 00:00:00.000,639.34,United Kingdom,2,1,3,3
17583.0,2010-05-01 00:00:00.000,135.95,United Kingdom,1,1,1,1
16035.0,2010-05-01 00:00:00.000,217.73,United Kingdom,1,1,2,1
12499.0,2010-05-01 00:00:00.000,393.72,Germany,1,1,2,2
17617.0,2010-05-01 00:00:00.000,237.28,United Kingdom,2,1,2,1
15711.0,2010-01-01 00:00:00.000,420.25,United Kingdom,2,1,2,2
18038.0,2010-06-01 00:00:00.000,149.41,United Kingdom,1,1,2,1
15715.0,2010-03-01 00:00:00.000,658.02,United Kingdom,5,1,3,3
15305.0,2010-06-01 00:00:00.000,93.60,United Kingdom,1,1,1,1
12677.0,2009-12-01 00:00:00.000,389.30,France,3,1,2,2
14033.0,2010-06-01 00:00:00.000,109.44,United Kingdom,1,1,1,1
17845.0,2010-05-01 00:00:00.000,598.19,United Kingdom,4,1,3,3
16896.0,2010-06-01 00:00:00.000,103.95,United Kingdom,1,1,2,1
15359.0,2010-01-01 00:00:00.000,162.60,United Kingdom,9,1,2,1
17216.0,2010-06-01 00:00:00.000,65.05,United Kingdom,1,1,1,1
16798.0,2009-12-01 00:00:00.000,837.56,United Kingdom,4,1,4,3
13175.0,2009-12-01 00:00:00.000,793.10,United Kingdom,4,1,3,3
12675.0,2010-05-01 00:00:00.000,934.80,Italy,4,1,4,3
15731.0,2010-06-01 00:00:00.000,125.30,United Kingdom,1,1,1,1
18206.0,2010-06-01 00:00:00.000,314.66,United Kingdom,1,1,2,2
18234.0,2010-06-01 00:00:00.000,179.60,United Kingdom,1,1,2,1
16335.0,2009-12-01 00:00:00.000,2747.00,United Kingdom,8,1,5,4
12911.0,2010-06-01 00:00:00.000,1680.47,United Kingdom,1,1,5,4
15956.0,2009-12-01 00:00:00.000,617.60,United Kingdom,2,1,2,3
17915.0,2010-06-01 00:00:00.000,242.13,United Kingdom,1,1,2,1
13056.0,2010-06-01 00:00:00.000,209.48,United Kingdom,1,1,2,1
18137.0,2010-06-01 00:00:00.000,145.99,United Kingdom,2,1,2,1
17009.0,2010-06-01 00:00:00.000,242.06,United Kingdom,1,1,1,1
14786.0,2010-06-01 00:00:00.000,90.96,United Kingdom,1,1,1,1
18100.0,2010-06-01 00:00:00.000,451.56,United Kingdom,1,1,2,2
17784.0,2010-06-01 00:00:00.000,112.86,United Kingdom,1,1,2,1
17543.0,2010-06-01 00:00:00.000,120.05,United Kingdom,1,1,1,1
18103.0,2010-06-01 00:00:00.000,105.80,United Kingdom,1,1,1,1
14671.0,2010-05-01 00:00:00.000,1127.45,United Kingdom,2,1,3,3
14308.0,2010-06-01 00:00:00.000,-849.45,United Kingdom,5,1,1,1
17417.0,2010-06-01 00:00:00.000,164.18,United Kingdom,1,1,1,1
17808.0,2010-05-01 00:00:00.000,262.64,United Kingdom,4,1,2,2
15352.0,2010-06-01 00:00:00.000,114.95,United Kingdom,1,1,2,1
17971.0,2010-06-01 00:00:00.000,161.94,United Kingdom,1,1,2,1
16604.0,2010-05-01 00:00:00.000,326.25,United Kingdom,3,1,1,2
13020.0,2010-02-01 00:00:00.000,606.96,United Kingdom,5,1,3,3
15183.0,2010-05-01 00:00:00.000,637.03,United Kingdom,4,1,3,3
16862.0,2010-01-01 00:00:00.000,662.33,United Kingdom,4,1,2,3
13438.0,2010-06-01 00:00:00.000,46.50,United Kingdom,1,1,1,1
15684.0,2009-12-01 00:00:00.000,147.80,United Kingdom,6,1,1,1
17902.0,2010-06-01 00:00:00.000,216.40,United Kingdom,1,1,2,1
13794.0,2010-06-01 00:00:00.000,126.03,United Kingdom,1,1,1,1
17246.0,2009-12-01 00:00:00.000,38.92,United Kingdom,2,1,1,1
16547.0,2010-06-01 00:00:00.000,111.71,United Kingdom,1,1,2,1
17546.0,2010-06-01 00:00:00.000,-648.05,United Kingdom,1,1,1,1
14255.0,2010-06-01 00:00:00.000,-1441.60,United Kingdom,4,1,1,1
13231.0,2010-06-01 00:00:00.000,-355.20,United Kingdom,1,1,1,1
13619.0,2010-02-01 00:00:00.000,231.69,United Kingdom,2,1,3,1
16132.0,2010-03-01 00:00:00.000,664.20,United Kingdom,2,1,2,3
13190.0,2009-12-01 00:00:00.000,518.76,United Kingdom,4,1,2,2
13383.0,2010-06-01 00:00:00.000,305.28,United Kingdom,1,1,1,2
18020.0,2010-06-01 00:00:00.000,129.28,United Kingdom,2,1,1,1
15905.0,2010-06-01 00:00:00.000,114.69,United Kingdom,1,1,2,1
17922.0,2010-06-01 00:00:00.000,170.40,United Kingdom,1,1,1,1
17020.0,2010-03-01 00:00:00.000,935.62,United Kingdom,2,1,3,3
15816.0,2010-06-01 00:00:00.000,93.30,United Kingdom,3,1,1,1
16622.0,2010-06-01 00:00:00.000,205.60,United Kingdom,2,1,1,1
15926.0,2010-06-01 00:00:00.000,134.44,United Kingdom,1,1,1,1
15040.0,2010-06-01 00:00:00.000,7.49,United Kingdom,1,1,1,1
13586.0,2010-06-01 00:00:00.000,131.53,United Kingdom,1,1,2,1
14374.0,2010-06-01 00:00:00.000,108.00,United Kingdom,1,1,1,1
17401.0,2010-06-01 00:00:00.000,114.85,United Kingdom,1,1,1,1
16538.0,2010-04-01 00:00:00.000,399.62,United Kingdom,3,1,3,2
13112.0,2009-12-01 00:00:00.000,-5.44,United Kingdom,3,1,1,1
16492.0,2010-06-01 00:00:00.000,385.56,United Kingdom,1,1,2,2
13608.0,2010-06-01 00:00:00.000,236.20,United Kingdom,1,1,2,1
13335.0,2010-06-01 00:00:00.000,-955.06,United Kingdom,1,1,1,1
16925.0,2010-06-01 00:00:00.000,125.65,United Kingdom,1,1,2,1
17953.0,2010-06-01 00:00:00.000,160.82,United Kingdom,1,1,2,1
18023.0,2010-06-01 00:00:00.000,-3248.86,United Kingdom,1,1,1,1
16661.0,2009-12-01 00:00:00.000,842.18,United Kingdom,5,1,4,3
16981.0,2010-06-01 00:00:00.000,-4620.86,United Kingdom,1,1,1,1
15718.0,2010-06-01 00:00:00.000,293.79,United Kingdom,1,1,2,2
17610.0,2009-12-01 00:00:00.000,1427.84,United Kingdom,8,1,4,4
17399.0,2010-06-01 00:00:00.000,-25111.09,United Kingdom,1,1,1,1
14919.0,2010-06-01 00:00:00.000,359.35,United Kingdom,1,1,1,2
12932.0,2010-02-01 00:00:00.000,1698.56,United Kingdom,8,1,4,4
13676.0,2010-03-01 00:00:00.000,153.15,United Kingdom,3,1,1,1
15538.0,2010-02-01 00:00:00.000,3027.15,United Kingdom,11,1,2,5
16486.0,2010-06-01 00:00:00.000,134.36,United Kingdom,1,1,1,1
18128.0,2010-06-01 00:00:00.000,420.04,United Kingdom,1,1,3,2
16390.0,2010-01-01 00:00:00.000,467.50,United Kingdom,3,1,2,2
15126.0,2010-01-01 00:00:00.000,449.49,United Kingdom,2,1,2,2
17192.0,2010-06-01 00:00:00.000,77.83,United Kingdom,1,1,2,1
12634.0,2010-06-01 00:00:00.000,490.00,USA,2,1,2,2
12774.0,2010-06-01 00:00:00.000,98.70,Netherlands,1,1,1,1
14874.0,2010-06-01 00:00:00.000,116.18,United Kingdom,1,1,1,1
12810.0,2010-02-01 00:00:00.000,534.99,Japan,2,1,2,2
13942.0,2010-06-01 00:00:00.000,320.00,United Kingdom,1,1,1,2
14509.0,2010-06-01 00:00:00.000,110.95,United Kingdom,1,1,2,1
15991.0,2010-06-01 00:00:00.000,150.55,United Kingdom,1,1,1,1
17304.0,2010-06-01 00:00:00.000,111.50,United Kingdom,1,1,1,1
15913.0,2010-06-01 00:00:00.000,6.30,United Kingdom,1,1,1,1
15323.0,2010-02-01 00:00:00.000,320.90,United Kingdom,4,1,2,2
17099.0,2010-06-01 00:00:00.000,582.17,United Kingdom,1,1,3,2
18214.0,2010-06-01 00:00:00.000,1480.99,United Kingdom,5,1,3,4
15102.0,2010-06-01 00:00:00.000,554.67,United Kingdom,2,1,2,2
13585.0,2009-12-01 00:00:00.000,674.46,United Kingdom,4,1,3,3
16453.0,2010-06-01 00:00:00.000,251.71,United Kingdom,2,1,1,1
13057.0,2010-03-01 00:00:00.000,540.74,United Kingdom,4,1,3,2
16733.0,2010-06-01 00:00:00.000,259.68,United Kingdom,1,1,1,2
17437.0,2010-06-01 00:00:00.000,373.17,United Kingdom,1,1,3,2
16683.0,2010-06-01 00:00:00.000,309.35,United Kingdom,2,1,2,2
12741.0,2010-06-01 00:00:00.000,406.07,USA,2,1,1,2
12485.0,2010-06-01 00:00:00.000,708.10,Sweden,1,1,2,3
12799.0,2010-06-01 00:00:00.000,219.35,Japan,1,1,1,1
14774.0,2010-06-01 00:00:00.000,241.45,United Kingdom,1,1,1,1
13620.0,2010-06-01 00:00:00.000,112.34,United Kingdom,1,1,1,1
17332.0,2010-02-01 00:00:00.000,838.27,United Kingdom,5,1,4,3
12746.0,2009-12-01 00:00:00.000,230.85,United Kingdom,3,1,2,1
15486.0,2010-06-01 00:00:00.000,102.00,United Kingdom,1,1,1,1
17748.0,2010-06-01 00:00:00.000,358.15,United Kingdom,1,1,2,2
14835.0,2010-04-01 00:00:00.000,293.10,United Kingdom,3,1,1,2
15851.0,2010-07-01 00:00:00.000,109.73,United Kingdom,1,1,1,1
14366.0,2010-07-01 00:00:00.000,136.00,United Kingdom,1,1,1,1
13125.0,2010-07-01 00:00:00.000,158.57,United Kingdom,1,1,2,1
12529.0,2010-06-01 00:00:00.000,311.78,France,2,1,2,2
16974.0,2010-05-01 00:00:00.000,365.50,United Kingdom,2,1,1,2
12469.0,2010-06-01 00:00:00.000,3070.54,Thailand,2,1,3,5
16158.0,2009-12-01 00:00:00.000,611.32,United Kingdom,10,1,2,3
14900.0,2010-07-01 00:00:00.000,13.92,United Kingdom,1,1,1,1
12730.0,2010-07-01 00:00:00.000,829.25,Germany,1,1,3,3
12825.0,2010-03-01 00:00:00.000,518.63,United Kingdom,2,1,2,2
14876.0,2010-05-01 00:00:00.000,256.70,United Kingdom,2,1,1,1
14279.0,2010-01-01 00:00:00.000,191.86,United Kingdom,2,1,1,1
12632.0,2010-05-01 00:00:00.000,738.88,Germany,4,1,3,3
15137.0,2009-12-01 00:00:00.000,747.55,United Kingdom,5,1,3,3
16443.0,2010-07-01 00:00:00.000,162.24,United Kingdom,1,1,1,1
17129.0,2010-07-01 00:00:00.000,31.85,United Kingdom,1,1,1,1
16649.0,2010-07-01 00:00:00.000,306.58,United Kingdom,1,1,2,2
15056.0,2010-07-01 00:00:00.000,133.45,United Kingdom,1,1,1,1
16544.0,2010-02-01 00:00:00.000,110.30,United Kingdom,6,1,1,1
14695.0,2009-12-01 00:00:00.000,1552.57,United Kingdom,4,1,4,4
18279.0,2010-07-01 00:00:00.000,231.34,United Kingdom,1,1,1,1
13997.0,2010-06-01 00:00:00.000,382.31,United Kingdom,3,1,3,2
13337.0,2010-06-01 00:00:00.000,1548.55,United Kingdom,2,1,4,4
14580.0,2010-07-01 00:00:00.000,14.85,United Kingdom,1,1,1,1
13612.0,2010-03-01 00:00:00.000,777.79,United Kingdom,2,1,3,3
13595.0,2010-03-01 00:00:00.000,818.22,United Kingdom,3,1,4,3
14516.0,2010-07-01 00:00:00.000,163.92,United Kingdom,1,1,2,1
17847.0,2010-03-01 00:00:00.000,129.69,United Kingdom,2,1,1,1
13779.0,2010-07-01 00:00:00.000,161.13,United Kingdom,1,1,2,1
18238.0,2010-07-01 00:00:00.000,270.92,United Kingdom,1,1,1,2
15650.0,2010-03-01 00:00:00.000,539.03,United Kingdom,3,1,2,2
14069.0,2010-05-01 00:00:00.000,230.06,United Kingdom,2,1,3,1
17773.0,2010-01-01 00:00:00.000,585.27,United Kingdom,2,1,3,3
18197.0,2010-05-01 00:00:00.000,221.40,United Kingdom,2,1,1,1
13872.0,2009-12-01 00:00:00.000,891.32,United Kingdom,6,1,3,3
15941.0,2010-03-01 00:00:00.000,230.60,United Kingdom,2,1,1,1
15259.0,2010-01-01 00:00:00.000,1182.38,United Kingdom,4,1,3,3
14007.0,2010-07-01 00:00:00.000,79.48,United Kingdom,1,1,1,1
13559.0,2010-06-01 00:00:00.000,990.00,United Kingdom,2,1,1,3
17559.0,2010-07-01 00:00:00.000,167.62,United Kingdom,1,1,1,1
15542.0,2009-12-01 00:00:00.000,895.90,United Kingdom,4,1,5,3
14084.0,2010-07-01 00:00:00.000,150.50,United Kingdom,1,1,1,1
16251.0,2010-07-01 00:00:00.000,128.31,United Kingdom,1,1,2,1
16435.0,2010-07-01 00:00:00.000,1011.57,United Kingdom,3,1,4,3
14486.0,2010-06-01 00:00:00.000,175.50,United Kingdom,2,1,1,1
14430.0,2010-04-01 00:00:00.000,956.40,United Kingdom,5,1,3,3
13074.0,2009-12-01 00:00:00.000,1362.84,United Kingdom,5,1,2,4
18021.0,2010-07-01 00:00:00.000,227.06,United Kingdom,2,1,2,1
17541.0,2010-07-01 00:00:00.000,124.46,United Kingdom,1,1,2,1
17261.0,2010-07-01 00:00:00.000,230.44,United Kingdom,1,1,3,1
14563.0,2010-04-01 00:00:00.000,679.44,United Kingdom,2,1,4,3
15633.0,2009-12-01 00:00:00.000,4173.41,United Kingdom,18,1,5,5
14674.0,2010-07-01 00:00:00.000,173.66,United Kingdom,1,1,1,1
16467.0,2009-12-01 00:00:00.000,2862.40,United Kingdom,8,1,2,5
13734.0,2010-04-01 00:00:00.000,3451.29,United Kingdom,6,1,2,5
17395.0,2010-07-01 00:00:00.000,97.50,United Kingdom,1,1,1,1
14797.0,2010-07-01 00:00:00.000,300.31,United Kingdom,1,1,1,2
14061.0,2009-12-01 00:00:00.000,917.43,United Kingdom,3,1,2,3
13913.0,2010-07-01 00:00:00.000,42.22,United Kingdom,1,1,1,1
16736.0,2009-12-01 00:00:00.000,2904.51,United Kingdom,8,1,4,5
14858.0,2010-07-01 00:00:00.000,180.75,United Kingdom,1,1,1,1
16165.0,2010-07-01 00:00:00.000,79.90,United Kingdom,1,1,1,1
17177.0,2010-07-01 00:00:00.000,119.50,United Kingdom,1,1,2,1
13788.0,2010-07-01 00:00:00.000,3.75,United Kingdom,1,1,1,1
