"Customer ID","recency","frequency","monetary"
14823.0,"179 days 23:38:00",70,321.43
13203.0,"9 days 02:05:00",170,2630.55
14584.0,"168 days 18:17:00",222,1734.91
18113.0,"368 days 00:19:00",2,152.64
16877.0,"11 days 23:03:00",159,853.72
16631.0,"481 days 01:30:00",81,1867.02
14648.0,"403 days 01:33:00",465,4458.21
12582.0,"238 days 04:05:00",103,1980.40
15351.0,"11 days 23:58:00",386,3615.18
13374.0,"414 days 02:46:00",17,422.80
13531.0,"204 days 19:54:00",90,1738.52
17616.0,"173 days 02:39:00",5,1060.80
13363.0,"17 days 00:10:00",102,1723.86
13869.0,"122 days 22:57:00",860,8111.57
12722.0,"84 days 22:00:00",57,904.33
16050.0,"173 days 01:06:00",21,300.70
16878.0,"24 days 03:58:00",6,0.00
15896.0,"624 days 00:27:00",1,-1899.67
13012.0,"8 days 23:45:00",175,2591.18
12637.0,"66 days 23:04:00",639,8271.66
14655.0,"3 days 01:58:00",110,3829.23
13180.0,"606 days 23:13:00",4,86.10
14676.0,"30 days 23:21:00",140,8285.49
13307.0,"119 days 19:36:00",15,273.34
13162.0,"121 days 20:51:00",243,9116.94
18273.0,"1 day 23:34:00",4,357.00
14525.0,"8 days 03:57:00",550,8129.81
13756.0,"1 day 20:06:00",350,9147.20
14988.0,"211 days 00:45:00",244,2066.60
14446.0,"01:16:00",339,1241.31
13063.0,"480 days 00:23:00",12,188.40
15402.0,"148 days 00:33:00",133,1816.64
15489.0,"22 days 03:57:00",123,2327.36
14089.0,"56 days 02:12:00",14,161.00
12941.0,"723 days 23:38:00",27,377.49
16406.0,"18 days 00:53:00",162,533.98
12617.0,"28 days 22:11:00",42,355.53
12876.0,"57 days 00:24:00",171,4068.59
16674.0,"54 days 01:19:00",98,319.61
18082.0,"25 days 00:05:00",73,703.37
12434.0,"84 days 00:12:00",74,1062.48
14849.0,"21 days 01:52:00",768,15542.44
16914.0,"35 days 21:23:00",38,208.46
18281.0,"180 days 01:57:00",17,201.14
15519.0,"382 days 22:15:00",37,344.61
16357.0,"32 days 20:46:00",47,868.37
17799.0,"21 days 21:34:00",933,6216.74
15054.0,"11 days 21:48:00",114,302.10
16141.0,"87 days 23:39:00",50,955.94
17318.0,"724 days 23:39:00",18,164.28
12680.0,"00:00:00",53,880.81
18087.0,"97 days 21:38:00",95,14411.62
16241.0,"9 days 01:42:00",994,4329.31
14112.0,"22 days 00:20:00",358,5524.51
18080.0,"18 days 04:48:00",2,1231.50
13311.0,"3 days 23:55:00",26,598.57
15953.0,"14 days 21:18:00",192,3524.70
12397.0,"35 days 02:58:00",126,2409.90
15599.0,"26 days 01:06:00",83,1250.06
16167.0,"413 days 21:17:00",71,1149.87
17789.0,"280 days 23:36:00",29,397.15
13217.0,"121 days 21:18:00",8,266.12
17161.0,"443 days 20:06:00",52,856.01
12431.0,"35 days 00:55:00",413,10719.41
17810.0,"668 days 01:59:00",57,344.86
13107.0,"43 days 21:58:00",189,5109.62
16965.0,"226 days 00:42:00",26,201.19
16955.0,"184 days 02:14:00",60,1261.16
15749.0,"234 days 23:30:00",15,21535.90
17258.0,"396 days 00:13:00",55,417.30
12644.0,"129 days 02:17:00",123,1815.54
13670.0,"74 days 21:25:00",25,349.70
12835.0,"417 days 20:15:00",630,6018.67
13505.0,"67 days 00:36:00",227,4282.88
15322.0,"63 days 16:12:00",90,1314.15
12865.0,"25 days 22:19:00",196,3303.31
17743.0,"441 days 21:49:00",5,208.85
17425.0,"18 days 21:20:00",43,759.17
14077.0,"40 days 00:15:00",56,615.08
16542.0,"53 days 02:03:00",14,257.32
14394.0,"564 days 02:07:00",6,93.80
13238.0,"10 days 21:20:00",48,986.73
16600.0,"3 days 20:50:00",151,2093.56
13039.0,"583 days 20:05:00",55,1010.73
12552.0,"38 days 02:48:00",20,437.82
12355.0,"213 days 23:01:00",35,947.61
15813.0,"207 days 04:37:00",40,1303.91
17352.0,"695 days 20:37:00",5,36.25
16188.0,"44 days 00:31:00",75,1077.71
13545.0,"390 days 01:23:00",59,347.35
16683.0,"528 days 23:30:00",19,309.35
15779.0,"462 days 20:10:00",8,124.08
14264.0,"154 days 02:30:00",84,1461.36
12598.0,"9 days 00:32:00",211,4414.67
17389.0,"03:12:00",449,54587.03
17291.0,"307 days 23:46:00",1,550.80
17192.0,"535 days 20:43:00",21,77.83
17594.0,"84 days 20:16:00",104,2497.88
15286.0,"49 days 01:42:00",3,240.55
16884.0,"37 days 00:58:00",75,1073.92
15511.0,"11 days 03:07:00",160,909.23
16093.0,"106 days 01:41:00",1,17.00
13708.0,"270 days 23:04:00",51,296.88
12916.0,"138 days 02:15:00",186,4630.22
13619.0,"544 days 01:11:00",49,231.69
15956.0,"550 days 23:44:00",18,617.60
14789.0,"28 days 03:51:00",6,197.64
17125.0,"49 days 22:09:00",40,259.35
17898.0,"84 days 21:54:00",50,299.18
15950.0,"1 day 02:16:00",402,6938.51
16136.0,"59 days 03:40:00",48,921.08
16213.0,"78 days 02:47:00",6,159.00
16772.0,"416 days 23:11:00",81,2785.60
17007.0,"50 days 02:03:00",68,1107.60
12537.0,"408 days 04:14:00",43,732.94
17617.0,"558 days 00:02:00",21,237.28
13654.0,"42 days 20:26:00",329,6308.00
16712.0,"8 days 23:02:00",530,4266.99
17860.0,"368 days 00:09:00",232,1015.54
12615.0,"1 day 21:48:00",278,5564.88
12601.0,"189 days 02:33:00",35,673.76
13690.0,"58 days 21:47:00",9,172.25
17429.0,"120 days 02:37:00",99,1342.16
15321.0,"48 days 22:52:00",329,6560.65
13014.0,"2 days 03:26:00",242,5220.83
12804.0,"465 days 00:52:00",67,327.02
12481.0,"22 days 04:21:00",395,12217.03
12898.0,"463 days 04:42:00",32,310.96
12775.0,"16 days 20:17:00",82,1651.32
13844.0,"10 days 23:29:00",20,361.62
16462.0,"63 days 18:34:00",4,102.00
12541.0,"29 days 02:10:00",52,981.18
16179.0,"60 days 03:09:00",11,215.83
14139.0,"45 days 23:16:00",69,1086.80
15316.0,"326 days 01:16:00",1,165.00
15095.0,"103 days 00:49:00",126,3135.74
12945.0,"287 days 22:35:00",51,900.11
12393.0,"71 days 21:09:00",112,2376.75
14715.0,"24 days 00:40:00",138,1840.45
16409.0,"35 days 20:05:00",791,5709.04
15824.0,"452 days 23:30:00",26,890.94
17754.0,"01:30:00",232,4509.39
15436.0,"11 days 20:45:00",329,1122.53
14374.0,"540 days 22:25:00",7,108.00
13176.0,"45 days 21:07:00",72,492.84
14218.0,"42 days 02:50:00",12,169.48
15066.0,"31 days 02:54:00",53,760.59
14650.0,"588 days 16:23:00",4,62.50
16841.0,"36 days 00:59:00",221,3841.16
13933.0,"108 days 22:47:00",23,608.79
17595.0,"11 days 20:42:00",83,388.79
13812.0,"41 days 22:23:00",36,539.00
13922.0,"351 days 02:12:00",33,824.70
12669.0,"150 days 02:56:00",102,1607.73
13049.0,"63 days 21:19:00",28,1384.14
14373.0,"357 days 21:10:00",4,76.55
18204.0,"70 days 20:06:00",202,1979.30
15696.0,"32 days 22:48:00",240,3757.47
15164.0,"68 days 00:45:00",363,2052.02
16359.0,"6 days 19:46:00",130,2379.40
13006.0,"55 days 23:01:00",4,81.57
17187.0,"226 days 00:11:00",23,467.71
13965.0,"454 days 20:04:00",28,777.66
17541.0,"509 days 01:14:00",33,124.46
15517.0,"232 days 22:48:00",27,267.03
18050.0,"358 days 22:25:00",23,412.06
17723.0,"126 days 18:13:00",12,3378.40
15748.0,"39 days 23:59:00",37,614.76
17164.0,"32 days 03:36:00",145,2466.40
16127.0,"38 days 22:52:00",75,801.31
15826.0,"50 days 23:26:00",121,2583.13
14383.0,"37 days 20:57:00",59,1247.69
16916.0,"23 days 00:42:00",264,1123.40
17143.0,"416 days 21:23:00",121,924.11
13797.0,"436 days 02:16:00",80,1168.45
13059.0,"249 days 02:10:00",205,2272.62
16918.0,"49 days",463,3138.06
15831.0,"57 days 23:36:00",69,747.76
15144.0,"7 days 21:38:00",353,12006.51
15289.0,"28 days 23:01:00",99,1570.71
15967.0,"22 days 21:09:00",502,3019.20
17632.0,"716 days 22:25:00",2,-12.70
14073.0,"20 days 20:36:00",14,139.54
14088.0,"9 days 20:34:00",686,62400.02
14512.0,"187 days 00:11:00",80,1223.47
15488.0,"92 days 02:39:00",11,431.92
12555.0,"681 days 20:24:00",1,129.23
14552.0,"151 days 00:01:00",157,511.28
18032.0,"333 days 21:18:00",5,73.50
16949.0,"3 days 01:43:00",61,1161.27
12575.0,"456 days 23:41:00",38,622.82
17110.0,"164 days 23:52:00",51,510.70
17711.0,"10 days 01:10:00",23,385.10
15648.0,"203 days 20:57:00",28,599.90
14532.0,"235 days 23:45:00",319,3846.43
13826.0,"157 days 20:23:00",12,174.65
17441.0,"731 days 23:18:00",21,293.35
17763.0,"262 days 22:25:00",20,51.15
15411.0,"25 days 21:31:00",100,1346.38
14881.0,"19 days 01:44:00",17,255.40
17894.0,"71 days 03:27:00",430,2397.66
16539.0,"2 days 04:09:00",152,3732.01
14889.0,"335 days 21:31:00",10,135.90
16842.0,"63 days 19:12:00",64,1260.44
13115.0,"8 days 03:11:00",331,5374.45
17689.0,"387 days 23:28:00",22,317.08
16320.0,"171 days 21:25:00",243,4428.85
15330.0,"31 days 19:00:00",13,714.96
17484.0,"575 days 21:09:00",14,209.57
14829.0,"28 days 20:34:00",113,1639.94
12978.0,"384 days 22:21:00",164,2496.07
15864.0,"21 days 23:18:00",27,2014.22
13973.0,"286 days 21:29:00",11,264.70
12936.0,"16 days 19:18:00",63,1012.90
14770.0,"231 days 22:29:00",198,3624.89
15518.0,"63 days 23:45:00",464,4103.78
16670.0,"16 days 03:16:00",506,7786.66
12406.0,"21 days 17:28:00",170,6072.21
17958.0,"116 days 00:31:00",36,973.88
17637.0,"30 days 23:59:00",35,547.06
17776.0,"386 days 00:36:00",85,331.81
13887.0,"203 days 19:28:00",19,349.55
17452.0,"602 days 21:34:00",1,-227.28
12824.0,"59 days 00:01:00",25,397.12
15601.0,"10 days 21:35:00",880,14919.22
15070.0,"372 days 01:27:00",34,843.25
14993.0,"563 days 00:03:00",10,36.13
13795.0,"387 days 19:25:00",29,836.30
16762.0,"19 days 01:07:00",89,1501.38
14199.0,"217 days 23:06:00",20,916.50
13247.0,"17 days 01:51:00",25,501.12
13276.0,"63 days 00:06:00",251,1918.56
17920.0,"3 days 22:21:00",1806,24509.91
13976.0,"206 days 03:37:00",56,1192.36
14548.0,"150 days 00:31:00",113,2627.49
16566.0,"14 days 20:16:00",19,614.01
17299.0,"11 days 00:49:00",120,1016.08
17322.0,"375 days 22:09:00",180,900.64
13809.0,"304 days 23:35:00",25,679.70
15792.0,"399 days 04:29:00",57,933.84
14170.0,"374 days 23:40:00",165,597.33
12451.0,"10 days 04:10:00",514,12546.53
15311.0,"00:50:00",4717,113513.07
18027.0,"98 days 02:12:00",21,115.31
13898.0,"325 days 02:22:00",46,686.40
12538.0,"28 days 19:34:00",34,640.45
16982.0,"60 days 00:22:00",22,384.06
12491.0,"38 days 00:32:00",26,460.40
14281.0,"407 days 22:05:00",7,245.15
17248.0,"119 days 23:16:00",117,546.16
17280.0,"437 days 20:04:00",6,118.86
14720.0,"5 days 00:48:00",37,663.81
14576.0,"371 days 18:59:00",2,70.80
17029.0,"110 days 01:44:00",29,2137.30
15801.0,"45 days 22:58:00",69,1042.19
13871.0,"22 days 02:01:00",409,7804.95
16897.0,"298 days 21:05:00",44,213.03
12435.0,"79 days 03:44:00",112,13925.93
18129.0,"242 days 22:34:00",14,112.55
15612.0,"35 days 21:58:00",6,195.15
17442.0,"28 days 21:56:00",294,4500.70
16995.0,"371 days 19:41:00",2,-2.50
13716.0,"268 days 23:01:00",21,138.28
17579.0,"4 days 00:22:00",96,744.58
14643.0,"169 days 22:09:00",65,1654.69
14491.0,"174 days 21:28:00",21,468.13
14608.0,"3 days 19:58:00",44,3273.44
13827.0,"57 days 00:12:00",93,412.05
17263.0,"207 days 22:18:00",23,63.44
13218.0,"126 days 19:51:00",5,62.64
17862.0,"323 days 00:27:00",102,1279.09
14131.0,"648 days 00:51:00",52,187.87
13200.0,"18 days 21:15:00",46,870.09
15282.0,"569 days 20:23:00",27,348.59
12808.0,"36 days 02:45:00",54,906.10
17091.0,"2 days 02:07:00",480,7777.50
16939.0,"488 days 00:26:00",44,449.00
12579.0,"72 days 22:53:00",31,410.72
15270.0,"15 days 03:26:00",197,7193.99
14871.0,"2 days 23:08:00",201,1258.97
16079.0,"16 days 00:02:00",21,1352.00
17179.0,"177 days 20:02:00",158,1507.26
14443.0,"53 days 02:40:00",161,2351.58
13022.0,"429 days 02:00:00",5,65.30
15619.0,"10 days 04:36:00",3,336.40
13703.0,"317 days 23:40:00",73,99.50
15907.0,"3 days 00:29:00",249,967.45
18047.0,"380 days 23:39:00",88,342.69
13834.0,"576 days 02:23:00",21,247.89
18135.0,"28 days 17:18:00",40,1229.22
15230.0,"238 days 22:11:00",23,429.60
12967.0,"2 days 22:31:00",94,3840.77
13186.0,"39 days 01:10:00",84,1539.69
16166.0,"427 days 21:06:00",26,327.48
16734.0,"51 days 23:06:00",53,650.51
16617.0,"235 days 02:15:00",5,151.85
14640.0,"15 days 01:50:00",223,3464.03
14982.0,"571 days 20:58:00",39,237.78
16245.0,"23 days 02:36:00",93,1352.36
12416.0,"656 days 02:31:00",11,202.56
18190.0,"191 days 22:02:00",43,735.67
15128.0,"59 days 22:56:00",132,1732.22
17330.0,"22 days 03:54:00",8,423.80
17439.0,"655 days 00:02:00",8,325.74
15323.0,"532 days 21:01:00",37,320.90
15658.0,"189 days 21:28:00",133,2270.34
16380.0,"60 days 21:10:00",32,1780.59
17957.0,"65 days 21:52:00",31,111.68
14047.0,"8 days 01:07:00",171,4158.73
15590.0,"288 days 20:14:00",88,1466.41
17218.0,"3 days 22:58:00",525,4192.68
16287.0,"169 days 03:42:00",42,1006.98
15281.0,"58 days 03:40:00",544,8317.62
15888.0,"79 days 03:06:00",41,402.12
13946.0,"78 days 23:17:00",57,1745.43
13717.0,"31 days 22:37:00",127,1748.05
17642.0,"119 days 03:39:00",108,1824.49
17058.0,"81 days 02:37:00",62,1179.89
13694.0,"3 days 03:18:00",1558,190825.52
14806.0,"74 days 21:18:00",20,303.43
16760.0,"429 days 20:55:00",17,228.00
13334.0,"81 days 21:29:00",481,6257.00
12391.0,"21 days 00:43:00",287,2747.82
15679.0,"23 days 20:31:00",110,781.28
13111.0,"718 days 03:50:00",12,321.88
15677.0,"48 days 21:14:00",72,1305.63
16663.0,"728 days 23:38:00",1,165.00
17833.0,"722 days 23:10:00",32,342.36
18167.0,"3 days 03:01:00",43,1355.51
13461.0,"38 days 03:49:00",66,4138.50
17092.0,"49 days 16:59:00",400,5563.31
15338.0,"676 days 22:25:00",60,283.43
13201.0,"501 days 22:20:00",88,1240.61
15371.0,"661 days 23:36:00",1,59.40
17551.0,"358 days 22:38:00",43,306.84
12768.0,"431 days 00:02:00",20,0.00
16798.0,"553 days 17:49:00",175,837.56
17195.0,"654 days 23:45:00",31,562.98
14938.0,"501 days 20:50:00",76,2289.43
18049.0,"436 days 22:24:00",95,556.52
18251.0,"86 days 21:47:00",108,26278.86
15209.0,"729 days 19:24:00",13,178.98
13263.0,"22:51:00",1920,8704.69
15718.0,"539 days 20:30:00",18,293.79
14748.0,"28 days 18:17:00",220,2672.25
17238.0,"2 days 01:15:00",1231,7783.10
14980.0,"736 days 22:41:00",24,150.68
14318.0,"459 days 21:18:00",9,158.02
15705.0,"200 days 21:13:00",6,143.10
16178.0,"137 days 20:45:00",25,612.60
13442.0,"666 days 22:47:00",38,419.87
15173.0,"380 days 02:29:00",88,1399.26
17820.0,"190 days 21:36:00",47,159.51
14230.0,"435 days 03:43:00",33,979.80
13852.0,"606 days 04:34:00",13,170.45
17543.0,"549 days 00:09:00",13,120.05
18195.0,"386 days 21:47:00",5,101.16
12790.0,"191 days 22:36:00",40,563.45
15615.0,"9 days 22:08:00",914,21282.07
12366.0,"633 days 02:22:00",3,500.24
15785.0,"29 days 00:42:00",244,5825.33
12831.0,"261 days 23:48:00",22,451.11
15852.0,"186 days 01:28:00",33,257.26
13551.0,"318 days 22:04:00",5,244.20
17313.0,"17 days 03:27:00",28,2288.13
18267.0,"659 days 03:38:00",20,252.87
16701.0,"8 days 01:40:00",289,9614.59
15074.0,"104 days 22:05:00",73,1566.33
12885.0,"62 days 23:10:00",72,1158.27
16086.0,"58 days 23:41:00",138,2862.91
16875.0,"63 days 17:30:00",252,4053.20
14721.0,"378 days 23:42:00",27,115.77
13884.0,"6 days 20:20:00",194,1852.38
13447.0,"22 days 23:12:00",62,1104.23
12630.0,"9 days 02:02:00",64,1270.88
15233.0,"400 days 23:14:00",1,59.40
12353.0,"203 days 19:03:00",24,406.76
16340.0,"106 days 21:57:00",377,1526.06
13960.0,"20 days 21:23:00",12,230.22
12733.0,"233 days 20:31:00",162,2326.82
16036.0,"86 days 21:57:00",140,2556.84
14207.0,"687 days 03:17:00",2,157.80
17087.0,"737 days 02:09:00",12,221.53
12506.0,"232 days 03:56:00",23,73.50
17677.0,"1 day 02:54:00",761,35866.63
14420.0,"84 days 19:53:00",97,1627.72
15635.0,"395 days 03:52:00",2,100.35
17871.0,"204 days 01:18:00",85,1118.99
16813.0,"7 days 22:47:00",449,1692.98
16254.0,"377 days 23:28:00",75,985.14
14844.0,"63 days 02:09:00",279,6688.43
15576.0,"37 days 00:47:00",45,940.67
16800.0,"10 days 22:44:00",164,1201.49
14259.0,"141 days 02:06:00",5,120.00
12854.0,"78 days 00:35:00",275,2922.37
16624.0,"80 days 00:11:00",48,810.57
17430.0,"32 days 03:26:00",42,735.17
16925.0,"539 days 21:47:00",18,125.65
15368.0,"20 days 22:08:00",8,722.74
12845.0,"266 days 23:16:00",27,354.09
18132.0,"503 days 19:56:00",66,226.90
16887.0,"34 days 22:43:00",102,660.72
13305.0,"3 days 21:35:00",206,3754.71
17093.0,"592 days 02:28:00",13,235.88
13177.0,"64 days 02:54:00",30,512.20
14001.0,"45 days 02:19:00",113,4517.34
14158.0,"39 days 21:42:00",41,507.66
14051.0,"02:30:00",344,22104.50
14289.0,"8 days 01:06:00",47,911.26
15551.0,"36 days 00:13:00",153,1659.28
16895.0,"64 days 00:35:00",171,1121.42
12454.0,"52 days 21:43:00",72,4292.71
16227.0,"218 days 20:23:00",41,948.82
14063.0,"430 days 00:58:00",44,-3767.20
17304.0,"533 days 20:27:00",5,111.50
12549.0,"575 days 00:45:00",49,1575.68
12477.0,"22 days 02:59:00",572,20173.64
15536.0,"408 days 20:19:00",16,259.09
16644.0,"177 days 00:11:00",62,833.78
13798.0,"20:59:00",914,73573.47
13408.0,"1 day 03:45:00",874,50852.85
17516.0,"14 days 19:59:00",196,957.55
16201.0,"2 days 20:48:00",128,2070.17
18284.0,"429 days 00:19:00",29,436.68
14498.0,"42 days 00:41:00",371,3911.27
16727.0,"363 days 23:02:00",213,1437.42
13430.0,"18 days 04:31:00",54,648.69
12734.0,"352 days 00:03:00",19,639.65
12629.0,"385 days 03:32:00",45,1558.22
14201.0,"59 days 23:23:00",57,1134.14
17721.0,"658 days 21:32:00",11,307.21
17392.0,"306 days 00:02:00",76,626.56
16725.0,"301 days 19:58:00",394,1870.71
14297.0,"17 days 03:44:00",64,1284.06
13674.0,"429 days 01:35:00",16,215.88
13607.0,"39 days 20:33:00",123,1060.61
14228.0,"437 days 03:05:00",38,745.50
16281.0,"71 days 21:53:00",40,3416.52
16695.0,"561 days 00:14:00",36,193.15
14260.0,"470 days 21:55:00",51,824.28
15491.0,"94 days 20:54:00",155,3090.85
16856.0,"14 days 03:51:00",19,358.49
14071.0,"3 days 00:23:00",333,1307.41
14629.0,"3 days 19:55:00",153,939.21
15197.0,"8 days 04:36:00",66,1427.84
13511.0,"483 days 01:21:00",6,244.61
17907.0,"640 days 00:17:00",13,291.76
15218.0,"10 days 01:02:00",410,11456.00
14422.0,"01:24:00",555,10200.92
17403.0,"35 days 21:32:00",46,400.57
17967.0,"371 days 01:31:00",115,357.29
18279.0,"518 days 22:02:00",13,231.34
16032.0,"455 days 18:50:00",212,1970.45
17371.0,"16 days 23:20:00",146,662.55
13817.0,"28 days 19:01:00",24,382.98
17893.0,"224 days 23:00:00",16,112.25
16724.0,"404 days 01:10:00",17,147.35
16507.0,"571 days 23:54:00",43,152.76
12369.0,"412 days 23:37:00",93,1791.15
17458.0,"14 days 23:49:00",86,529.58
17539.0,"616 days 21:05:00",152,1047.07
16154.0,"681 days 20:27:00",1,-10.50
17662.0,"661 days 03:12:00",15,412.92
14329.0,"8 days 04:23:00",572,9735.52
15655.0,"232 days 20:22:00",37,511.32
17612.0,"52 days 21:51:00",368,5156.14
14109.0,"22 days 22:59:00",14,80.20
17137.0,"415 days 21:59:00",176,1133.63
12999.0,"195 days 23:26:00",28,455.88
17254.0,"4 days 00:04:00",148,470.73
17166.0,"38 days 03:04:00",14,189.49
18114.0,"289 days 23:30:00",28,220.10
16107.0,"17 days 03:10:00",31,3204.16
17945.0,"696 days 01:10:00",72,360.35
15637.0,"52 days 04:22:00",41,797.59
15142.0,"45 days 23:59:00",143,2608.97
17229.0,"95 days 22:54:00",47,318.76
15028.0,"7 days 22:44:00",119,1157.71
16174.0,"125 days 23:24:00",65,2246.75
16195.0,"722 days 22:41:00",16,323.25
16812.0,"360 days 00:15:00",116,2216.80
17432.0,"17 days 19:17:00",277,1751.39
17135.0,"15 days 20:02:00",161,1943.24
12436.0,"99 days 00:41:00",16,509.01
16942.0,"12 days 00:10:00",283,1894.11
12683.0,"3 days 20:19:00",561,12418.60
14432.0,"9 days 04:46:00",382,2255.51
15848.0,"621 days 01:56:00",35,139.94
13701.0,"436 days 18:16:00",10,159.55
17243.0,"23:24:00",1155,20709.21
14278.0,"409 days 00:43:00",13,205.83
14547.0,"3 days 01:44:00",367,3986.74
13146.0,"25 days 21:21:00",17,228.91
14827.0,"664 days 21:03:00",1,0.00
17905.0,"70 days 19:17:00",172,2374.22
16890.0,"476 days 01:27:00",19,285.41
18140.0,"473 days 00:52:00",54,536.41
15041.0,"169 days 20:34:00",107,294.02
17142.0,"238 days 18:28:00",90,1283.75
12558.0,"1 day 02:36:00",22,0.00
13061.0,"71 days 20:46:00",10,248.61
15796.0,"16:55:00",302,5019.95
15158.0,"44 days 22:57:00",13,437.66
16626.0,"00:54:00",184,4379.65
16530.0,"667 days 21:20:00",3,48.35
13595.0,"516 days 00:14:00",152,818.22
14885.0,"131 days 00:45:00",32,1496.12
13988.0,"19 days 02:35:00",300,4708.64
15611.0,"9 days 00:14:00",100,2858.37
13308.0,"22 days 03:19:00",74,1652.47
14690.0,"43 days 21:11:00",109,781.24
12993.0,"22 days 21:01:00",82,1191.26
16336.0,"420 days 00:18:00",68,3517.69
13839.0,"485 days 22:58:00",7,139.95
15169.0,"381 days 23:46:00",59,569.22
17162.0,"28 days 01:16:00",105,1707.21
15023.0,"2 days 19:27:00",1020,12092.19
17603.0,"49 days 17:31:00",116,120.01
17459.0,"42 days 23:25:00",111,657.30
14652.0,"76 days 22:29:00",29,114.18
12997.0,"21 days 21:03:00",121,2065.11
12741.0,"528 days 22:14:00",16,406.07
15147.0,"218 days 01:30:00",29,608.65
15753.0,"304 days 00:09:00",1,79.20
13623.0,"30 days 00:50:00",303,2446.36
13189.0,"18 days 02:11:00",29,260.68
14082.0,"364 days 01:48:00",65,413.36
17816.0,"36 days 01:16:00",55,112.32
16969.0,"38 days 23:38:00",42,650.41
13098.0,"22:36:00",605,28658.88
17456.0,"364 days 21:27:00",77,1225.42
14209.0,"10 days 02:32:00",237,4937.37
15215.0,"44 days 00:22:00",159,1496.46
12443.0,"731 days 21:08:00",21,485.31
16871.0,"21 days 17:23:00",139,2761.49
13319.0,"4 days 23:16:00",998,21706.09
15194.0,"2 days 21:40:00",519,12187.68
13371.0,"498 days 00:06:00",95,2271.46
13643.0,"30 days 21:13:00",107,2112.17
15595.0,"487 days 00:23:00",4,357.60
13543.0,"633 days 23:16:00",47,1439.61
14803.0,"161 days 22:52:00",44,845.55
13283.0,"59 days 03:00:00",20,373.36
15566.0,"392 days 00:39:00",12,227.87
15462.0,"93 days 23:39:00",41,737.05
16057.0,"3 days 20:14:00",265,3202.07
16143.0,"2 days 22:37:00",244,4866.88
18249.0,"16 days 21:43:00",8,95.34
15706.0,"59 days 02:36:00",59,1001.81
17348.0,"14 days 01:25:00",461,2476.41
13359.0,"58 days 20:02:00",61,1001.96
13232.0,"12 days 02:11:00",207,1357.60
17374.0,"218 days 03:45:00",43,711.21
15061.0,"3 days 00:44:00",998,136391.48
17409.0,"184 days 02:14:00",104,7793.51
16353.0,"3 days 00:27:00",177,9985.93
12769.0,"238 days 02:25:00",32,1143.60
17382.0,"64 days 23:45:00",18,902.28
13987.0,"379 days 02:30:00",46,682.54
12641.0,"114 days 23:24:00",10,185.90
13428.0,"9 days 22:30:00",144,499.98
12621.0,"1 day 01:25:00",786,24579.31
17818.0,"737 days 01:16:00",46,130.18
14898.0,"22 days 21:56:00",314,3356.86
16660.0,"15 days 21:57:00",25,1422.35
